Format Version,1.23,Take Name,Test002_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-28 10.36.50.564 AM,Capture Start Frame,227860,Total Frames in Take,2493,Total Exported Frames,2493,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
578,4.816667,-0.065686,0.047273,0.100328,-0.991658,0.291802,1.337867,0.130317,0.000112,0.289244,1.305230,0.140465,0.987681,0.247297,1.322491,0.114439,0.962391,0.304307,1.377312,0.134197,0.967811,0.326361,1.346434,0.132169,0.981737,-0.448669,-0.442941,0.422772,-0.650971,-0.122015,1.215813,0.094952,0.000308,-0.154098,1.233980,0.102668,0.931502,-0.090970,1.237776,0.088897,0.898454,-0.144526,1.203441,0.100790,0.912871,-0.098467,1.188054,0.087453,0.924072,-0.240229,-0.215079,0.272935,-0.906387,0.075269,1.229439,0.101710,0.000237,0.037193,1.232048,0.104005,0.907422,0.102972,1.220027,0.095523,0.000000,0.092672,1.254602,0.113469,0.932342,0.068241,1.211078,0.093844,0.963557,,,,,,,,,,,,,0.382349,1.412779,0.154893,0.175650,1.263362,0.097171,-0.057906,1.214750,0.096927,0.092965,1.254613,0.113469,0.036880,1.231857,0.103923,0.102817,1.220406,0.095463,0.068261,1.211258,0.093926,-0.154093,1.234221,0.103004,-0.091179,1.237408,0.088746,-0.144523,1.203310,0.100363,-0.098266,1.188312,0.087694,0.289276,1.305292,0.140471,0.247175,1.322395,0.114390,0.304416,1.377324,0.134240,0.326342,1.346456,0.132168,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,4.825000,-0.066138,0.046906,0.100001,-0.991678,0.291875,1.337789,0.130264,0.000112,0.289347,1.305140,0.140383,0.984255,0.247372,1.322395,0.114397,0.958262,0.304352,1.377240,0.134173,0.968672,0.326428,1.346379,0.132103,0.991949,-0.449005,-0.443683,0.421248,-0.651222,-0.121703,1.214903,0.094839,0.000159,-0.153839,1.232971,0.102566,0.921108,-0.090709,1.236958,0.088860,0.926166,-0.144187,1.202461,0.100630,0.905769,-0.098077,1.187221,0.087301,0.922972,-0.239273,-0.214920,0.272018,-0.906953,0.075475,1.229112,0.101618,0.000254,0.037392,1.231637,0.103892,0.901818,0.103202,1.219754,0.095459,0.000000,0.092815,1.254335,0.113343,0.923637,0.068493,1.210722,0.093780,0.952631,,,,,,,,,,,,,0.382354,1.412772,0.154884,0.175757,1.263264,0.097098,-0.057647,1.214149,0.096878,0.093120,1.254353,0.113346,0.037057,1.231448,0.103811,0.103043,1.220125,0.095396,0.068523,1.210892,0.093858,-0.153751,1.233079,0.102848,-0.090867,1.236749,0.088724,-0.144273,1.202407,0.100267,-0.097923,1.187376,0.087518,0.289380,1.305192,0.140398,0.247247,1.322300,0.114342,0.304466,1.377261,0.134220,0.326406,1.346402,0.132095,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,4.833333,-0.067370,0.046302,0.099701,-0.991654,0.291977,1.337712,0.130244,0.000152,0.289484,1.305036,0.140283,0.984255,0.247472,1.322324,0.114379,0.958262,0.304427,1.377163,0.134242,0.968672,0.326525,1.346325,0.132074,0.991949,-0.444641,-0.444192,0.422824,-0.652846,-0.121384,1.214009,0.094752,0.000317,-0.153552,1.232022,0.102470,0.921108,-0.090497,1.236127,0.088460,0.926166,-0.143797,1.201533,0.100740,0.905769,-0.097689,1.186352,0.087336,0.922972,-0.238040,-0.214440,0.271019,-0.907690,0.075698,1.228776,0.101544,0.000275,0.037606,1.231211,0.103774,0.901818,0.103454,1.219473,0.095435,0.000000,0.092962,1.254071,0.113224,0.923637,0.068769,1.210349,0.093743,0.952631,,,,,,,,,,,,,0.382489,1.412653,0.154780,0.175876,1.262993,0.096943,-0.057437,1.213180,0.096492,0.093269,1.254091,0.113228,0.037249,1.231034,0.103699,0.103289,1.219831,0.095366,0.068819,1.210506,0.093814,-0.153520,1.232279,0.102766,-0.090734,1.235742,0.088335,-0.143815,1.201391,0.100363,-0.097467,1.186623,0.087543,0.289512,1.305060,0.140328,0.247327,1.322185,0.114294,0.304595,1.377282,0.134330,0.326474,1.346322,0.132026,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,-0.067370,0.046351,0.099432,-0.991678,0.292054,1.337613,0.130203,0.000149,0.289577,1.304937,0.140243,0.982957,0.247559,1.322201,0.114333,0.945141,0.304482,1.377071,0.134201,0.941786,0.326597,1.346245,0.132037,0.978722,-0.445245,-0.444493,0.421021,-0.653395,-0.121115,1.213166,0.094635,0.000208,-0.153346,1.231081,0.102321,0.936847,-0.090270,1.235376,0.088459,0.909664,-0.143510,1.200620,0.100547,0.928171,-0.097333,1.185586,0.087212,0.926126,-0.236729,-0.214442,0.269579,-0.908461,0.075932,1.228402,0.101464,0.000276,0.037831,1.230705,0.103677,0.900768,0.103723,1.219186,0.095383,0.000000,0.093101,1.253784,0.113096,0.919812,0.069072,1.209934,0.093701,0.960861,,,,,,,,,,,,,0.382500,1.412621,0.154763,0.176006,1.262782,0.096833,-0.056997,1.212750,0.096637,0.093419,1.253827,0.113110,0.037487,1.230521,0.103600,0.103563,1.219558,0.095320,0.069098,1.210075,0.093764,-0.153323,1.231191,0.102547,-0.090458,1.235082,0.088367,-0.143523,1.200626,0.100260,-0.097155,1.185765,0.087365,0.289601,1.304969,0.140297,0.247422,1.322056,0.114241,0.304647,1.377199,0.134304,0.326545,1.346229,0.131971,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,-0.066624,0.046340,0.099318,-0.991741,0.292161,1.337479,0.130139,0.000152,0.289691,1.304817,0.140227,0.982957,0.247666,1.322035,0.114298,0.945141,0.304583,1.376944,0.134075,0.941786,0.326703,1.346119,0.131954,0.978722,-0.443844,-0.445230,0.421540,-0.653511,-0.120893,1.212362,0.094433,0.000324,-0.153128,1.230248,0.102168,0.936847,-0.090093,1.234602,0.088141,0.909664,-0.143256,1.199797,0.100423,0.928171,-0.097093,1.184800,0.086999,0.926126,-0.235402,-0.214865,0.269570,-0.908708,0.076154,1.228059,0.101337,0.000281,0.038054,1.230332,0.103597,0.900768,0.103945,1.218855,0.095239,0.000000,0.093316,1.253484,0.112887,0.919812,0.069301,1.209568,0.093626,0.960861,,,,,,,,,,,,,0.382518,1.412581,0.154741,0.176159,1.262588,0.096752,-0.056780,1.211827,0.096361,0.093636,1.253511,0.112893,0.037687,1.230148,0.103522,0.103778,1.219211,0.095169,0.069348,1.209724,0.093695,-0.153121,1.230489,0.102444,-0.090326,1.234192,0.088029,-0.143247,1.199684,0.100073,-0.096876,1.185082,0.087187,0.289770,1.304870,0.140290,0.247518,1.321927,0.114199,0.304737,1.377013,0.134163,0.326618,1.346106,0.131903,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,-0.066522,0.046609,0.098651,-0.991802,0.292261,1.337320,0.130090,0.000143,0.289828,1.304658,0.140188,0.974998,0.247796,1.321813,0.114229,0.951784,0.304630,1.376803,0.134022,0.946384,0.326791,1.346005,0.131923,0.968515,-0.443846,-0.445244,0.419886,-0.654564,-0.120635,1.211609,0.094275,0.000183,-0.152943,1.229392,0.101943,0.944888,-0.089889,1.233947,0.088069,0.925143,-0.142974,1.198973,0.100205,0.942537,-0.096733,1.184125,0.086883,0.929522,-0.233517,-0.215226,0.268926,-0.909300,0.076300,1.227748,0.101175,0.000305,0.038197,1.229934,0.103470,0.908144,0.104108,1.218592,0.095076,0.000000,0.093412,1.253252,0.112623,0.943609,0.069484,1.209214,0.093531,0.946296,,,,,,,,,,,,,0.382531,1.412537,0.154730,0.176441,1.262515,0.096846,-0.056561,1.211342,0.096264,0.093632,1.253207,0.112598,0.037851,1.229820,0.103427,0.103917,1.218894,0.094981,0.069611,1.209374,0.093599,-0.152947,1.229507,0.102131,-0.090004,1.233684,0.087984,-0.143042,1.198943,0.099988,-0.096546,1.184302,0.086998,0.289888,1.304703,0.140254,0.247677,1.321696,0.114133,0.304789,1.376906,0.134121,0.326691,1.345973,0.131853,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,-0.066309,0.046702,0.098545,-0.991822,0.292339,1.337184,0.130044,0.000136,0.289910,1.304527,0.140156,0.974998,0.247879,1.321663,0.114183,0.951784,0.304700,1.376671,0.133960,0.946384,0.326867,1.345877,0.131878,0.968515,-0.444789,-0.446328,0.419316,-0.653550,-0.120350,1.210980,0.094223,0.000205,-0.152652,1.228735,0.101987,0.944888,-0.089611,1.233341,0.088064,0.925143,-0.142683,1.198322,0.100130,0.942537,-0.096456,1.183522,0.086709,0.929522,-0.233931,-0.215893,0.268552,-0.909146,0.076519,1.227378,0.101098,0.000292,0.038416,1.229533,0.103430,0.908144,0.104327,1.218251,0.094962,0.000000,0.093622,1.252879,0.112565,0.943609,0.069709,1.208850,0.093435,0.946296,,,,,,,,,,,,,0.382414,1.412576,0.154801,0.176565,1.262361,0.096786,-0.056345,1.210863,0.096177,0.093829,1.252827,0.112537,0.038088,1.229419,0.103386,0.104137,1.218555,0.094869,0.069831,1.209016,0.093506,-0.152498,1.228977,0.102310,-0.089790,1.233161,0.087902,-0.142810,1.198085,0.099704,-0.096304,1.183698,0.086973,0.289969,1.304585,0.140229,0.247783,1.321550,0.114087,0.304835,1.376795,0.134070,0.326768,1.345809,0.131791,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,-0.066328,0.047561,0.097957,-0.991838,0.292408,1.337033,0.130008,0.000144,0.289996,1.304375,0.140122,0.964479,0.247993,1.321461,0.114070,0.946145,0.304721,1.376534,0.133938,0.940831,0.326924,1.345763,0.131902,0.959234,-0.442921,-0.445984,0.419752,-0.654773,-0.120074,1.210223,0.094032,0.000251,-0.152404,1.227951,0.101735,0.935977,-0.089378,1.232613,0.087767,0.886534,-0.142382,1.197549,0.100003,0.924152,-0.096133,1.182777,0.086624,0.912896,-0.233548,-0.216345,0.267413,-0.909473,0.076748,1.227037,0.101008,0.000198,0.038640,1.229093,0.103353,0.930172,0.104578,1.217982,0.094863,0.000000,0.093788,1.252584,0.112466,0.949758,0.069984,1.208490,0.093349,0.962646,,,,,,,,,,,,,0.382547,1.412446,0.154698,0.176690,1.262208,0.096735,-0.056201,1.210009,0.095770,0.093989,1.252579,0.112458,0.038396,1.228967,0.103303,0.104409,1.218338,0.094793,0.070028,1.208621,0.093406,-0.152361,1.228052,0.101967,-0.089617,1.232237,0.087679,-0.142390,1.197590,0.099702,-0.095930,1.183012,0.086781,0.290052,1.304469,0.140212,0.247880,1.321321,0.113953,0.304871,1.376648,0.134081,0.326831,1.345694,0.131787,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,-0.066142,0.047692,0.097962,-0.991844,0.292473,1.336914,0.129979,0.000146,0.290057,1.304259,0.140105,0.963647,0.248061,1.321338,0.114037,0.946653,0.304787,1.376415,0.133896,0.942275,0.326989,1.345643,0.131877,0.959452,-0.443082,-0.446643,0.418925,-0.654744,-0.119868,1.209642,0.093916,0.000258,-0.152225,1.227311,0.101646,0.925131,-0.089206,1.232088,0.087684,0.907490,-0.142156,1.196926,0.099868,0.923742,-0.095887,1.182244,0.086465,0.923622,-0.233117,-0.215215,0.266630,-0.910081,0.076914,1.226718,0.100910,0.000235,0.038798,1.228723,0.103158,0.910620,0.104771,1.217694,0.094845,0.000000,0.093890,1.252304,0.112375,0.931184,0.070195,1.208151,0.093259,0.957405,,,,,,,,,,,,,0.382481,1.412349,0.154760,0.176811,1.262043,0.096684,-0.055855,1.209679,0.095904,0.094165,1.252323,0.112377,0.038492,1.228551,0.103089,0.104604,1.218055,0.094776,0.070226,1.208305,0.093327,-0.152204,1.227513,0.101866,-0.089398,1.231784,0.087595,-0.142147,1.196820,0.099582,-0.095726,1.182452,0.086620,0.290114,1.304358,0.140196,0.247948,1.321200,0.113919,0.304927,1.376531,0.134039,0.326904,1.345567,0.131761,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,-0.065341,0.048140,0.098264,-0.991845,0.292542,1.336786,0.129930,0.000147,0.290095,1.304150,0.140109,0.963647,0.248129,1.321216,0.113984,0.946653,0.304882,1.376285,0.133791,0.942275,0.327063,1.345493,0.131838,0.959452,-0.442954,-0.446826,0.418334,-0.655084,-0.119685,1.209118,0.093795,0.000257,-0.152069,1.226742,0.101513,0.925131,-0.089049,1.231606,0.087583,0.907490,-0.141959,1.196371,0.099733,0.923742,-0.095663,1.181753,0.086350,0.923622,-0.234428,-0.215005,0.266310,-0.909888,0.077061,1.226402,0.100846,0.000247,0.038943,1.228408,0.103056,0.910620,0.104924,1.217388,0.094791,0.000000,0.094029,1.251956,0.112395,0.931184,0.070348,1.207856,0.093141,0.957405,,,,,,,,,,,,,0.382485,1.412300,0.154735,0.176921,1.261740,0.096534,-0.055574,1.209319,0.095906,0.094283,1.251972,0.112397,0.038630,1.228268,0.103000,0.104750,1.217733,0.094716,0.070406,1.207980,0.093196,-0.152054,1.226986,0.101746,-0.089214,1.231308,0.087480,-0.141980,1.196201,0.099441,-0.095491,1.181977,0.086512,0.290161,1.304259,0.140187,0.248011,1.321090,0.113875,0.305035,1.376333,0.133915,0.326961,1.345462,0.131745,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,-0.064155,0.048942,0.098241,-0.991886,0.292572,1.336667,0.129864,0.000155,0.290106,1.304057,0.140121,0.960710,0.248179,1.321065,0.113896,0.959114,0.304913,1.376174,0.133642,0.960989,0.327092,1.345373,0.131797,0.971768,-0.440847,-0.447024,0.418837,-0.656048,-0.119536,1.208449,0.093581,0.000200,-0.151946,1.226031,0.101283,0.934309,-0.088960,1.230980,0.087232,0.911536,-0.141772,1.195676,0.099605,0.923451,-0.095466,1.181109,0.086204,0.921313,-0.233269,-0.213862,0.265303,-0.910749,0.077218,1.226143,0.100796,0.000298,0.039091,1.228069,0.102913,0.900214,0.105115,1.217176,0.094829,0.000000,0.094102,1.251766,0.112316,0.930835,0.070565,1.207561,0.093126,0.951977,,,,,,,,,,,,,0.382403,1.412122,0.154682,0.177074,1.261555,0.096501,-0.055443,1.208556,0.095522,0.094378,1.251763,0.112308,0.038728,1.227915,0.102852,0.104932,1.217498,0.094743,0.070651,1.207718,0.093194,-0.151913,1.226128,0.101526,-0.089130,1.230687,0.087128,-0.141831,1.195686,0.099305,-0.095272,1.181295,0.086367,0.290188,1.304179,0.140177,0.248070,1.320979,0.113809,0.305038,1.376139,0.133729,0.326994,1.345373,0.131740,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,-0.063774,0.049530,0.098190,-0.991886,0.292596,1.336594,0.129833,0.000154,0.290118,1.303993,0.140116,0.960710,0.248220,1.320977,0.113830,0.959114,0.304933,1.376103,0.133590,0.960989,0.327113,1.345300,0.131796,0.971768,-0.441382,-0.447445,0.418102,-0.655870,-0.119368,1.207932,0.093448,0.000218,-0.151793,1.225477,0.101171,0.934309,-0.088805,1.230497,0.087153,0.911536,-0.141597,1.195133,0.099440,0.923451,-0.095275,1.180623,0.086030,0.921313,-0.232846,-0.213400,0.264537,-0.911188,0.077378,1.225834,0.100721,0.000291,0.039246,1.227701,0.102792,0.900214,0.105297,1.216906,0.094795,0.000000,0.094208,1.251494,0.112237,0.930835,0.070764,1.207235,0.093060,0.951977,,,,,,,,,,,,,0.382398,1.412079,0.154662,0.177149,1.261370,0.096399,-0.055300,1.208189,0.095419,0.094508,1.251485,0.112227,0.038888,1.227505,0.102712,0.105119,1.217242,0.094714,0.070821,1.207440,0.093150,-0.151738,1.225688,0.101479,-0.088973,1.230239,0.087009,-0.141673,1.194991,0.099051,-0.095086,1.180811,0.086254,0.290194,1.304115,0.140172,0.248111,1.320889,0.113744,0.305057,1.376064,0.133678,0.327022,1.345305,0.131738,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,-0.063451,0.050068,0.098226,-0.991876,0.292609,1.336527,0.129807,0.000152,0.290115,1.303935,0.140112,0.959167,0.248246,1.320907,0.113772,0.960689,0.304950,1.376038,0.133547,0.962193,0.327126,1.345230,0.131798,0.973085,-0.442541,-0.447561,0.416592,-0.655971,-0.119091,1.207506,0.093450,0.000262,-0.151554,1.224992,0.101150,0.909845,-0.088540,1.230123,0.087288,0.907168,-0.141319,1.194664,0.099354,0.905428,-0.094951,1.180245,0.086007,0.916975,-0.232419,-0.213052,0.264061,-0.911517,0.077502,1.225588,0.100606,0.000301,0.039365,1.227416,0.102646,0.895086,0.105434,1.216684,0.094709,0.000000,0.094295,1.251277,0.112111,0.925379,0.070912,1.206974,0.092956,0.942463,,,,,,,,,,,,,0.382359,1.411986,0.154696,0.177210,1.261249,0.096310,-0.055160,1.207852,0.095345,0.094593,1.251265,0.112100,0.038999,1.227226,0.102569,0.105253,1.217012,0.094625,0.070981,1.207176,0.093044,-0.151543,1.225218,0.101431,-0.088726,1.229825,0.087167,-0.141323,1.194538,0.098998,-0.094771,1.180442,0.086204,0.290194,1.304066,0.140169,0.248144,1.320824,0.113686,0.305062,1.375991,0.133636,0.327037,1.345228,0.131738,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,-0.063225,0.050600,0.098308,-0.991856,0.292606,1.336483,0.129785,0.000148,0.290093,1.303897,0.140105,0.959167,0.248254,1.320866,0.113713,0.960689,0.304952,1.375993,0.133515,0.962193,0.327123,1.345178,0.131805,0.973085,-0.439898,-0.448216,0.417575,-0.656676,-0.118936,1.206886,0.093273,0.000271,-0.151412,1.224334,0.101003,0.909845,-0.088456,1.229544,0.086910,0.907168,-0.141115,1.194021,0.099307,0.905428,-0.094759,1.179647,0.085870,0.916975,-0.232075,-0.212813,0.263572,-0.911801,0.077629,1.225386,0.100491,0.000286,0.039489,1.227175,0.102507,0.895086,0.105575,1.216508,0.094618,0.000000,0.094388,1.251101,0.111990,0.925379,0.071064,1.206760,0.092851,0.942463,,,,,,,,,,,,,0.382357,1.411951,0.154674,0.177269,1.261172,0.096233,-0.055054,1.207335,0.095204,0.094670,1.251087,0.111979,0.039142,1.226993,0.102434,0.105394,1.216837,0.094534,0.071129,1.206955,0.092936,-0.151374,1.224443,0.101199,-0.088696,1.229126,0.086842,-0.141101,1.194048,0.099048,-0.094571,1.179928,0.086003,0.290171,1.304028,0.140162,0.248161,1.320788,0.113629,0.305062,1.375943,0.133604,0.327027,1.345175,0.131743,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,-0.063379,0.051175,0.098677,-0.991780,0.292564,1.336406,0.129747,0.000081,0.290013,1.303819,0.140056,0.987270,0.248218,1.320827,0.113622,0.972568,0.304938,1.375904,0.133501,0.964479,0.327085,1.345072,0.131809,0.973556,-0.440706,-0.449893,0.416877,-0.655429,-0.118821,1.206390,0.093162,0.000292,-0.151293,1.223784,0.101031,0.909721,-0.088369,1.229093,0.086833,0.891722,-0.140981,1.193486,0.099188,0.907946,-0.094643,1.179197,0.085597,0.911179,-0.231869,-0.213330,0.263132,-0.911860,0.077727,1.225204,0.100376,0.000286,0.039587,1.226948,0.102423,0.903911,0.105678,1.216359,0.094478,0.000000,0.094466,1.250937,0.111862,0.933027,0.071178,1.206571,0.092739,0.955051,,,,,,,,,,,,,0.382356,1.411915,0.154668,0.177318,1.261110,0.096160,-0.054943,1.206805,0.094876,0.094733,1.250940,0.111857,0.039238,1.226799,0.102364,0.105494,1.216681,0.094392,0.071260,1.206718,0.092803,-0.151224,1.224021,0.101295,-0.088622,1.228758,0.086728,-0.141001,1.193364,0.098841,-0.094437,1.179418,0.085785,0.290018,1.303830,0.140106,0.248159,1.320756,0.113563,0.305064,1.375913,0.133567,0.327013,1.345124,0.131752,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,-0.063226,0.051687,0.098761,-0.991755,0.292534,1.336391,0.129745,0.000085,0.289965,1.303809,0.140064,0.987270,0.248201,1.320818,0.113582,0.972568,0.304915,1.375888,0.133495,0.964479,0.327056,1.345050,0.131837,0.973556,-0.441214,-0.450387,0.415694,-0.655501,-0.118709,1.205979,0.093075,0.000283,-0.151215,1.223305,0.100952,0.909721,-0.088287,1.228743,0.086820,0.891722,-0.140853,1.193027,0.099055,0.907946,-0.094480,1.178840,0.085475,0.911179,-0.231796,-0.213506,0.262919,-0.911899,0.077817,1.225035,0.100276,0.000299,0.039676,1.226759,0.102333,0.903911,0.105771,1.216205,0.094372,0.000000,0.094544,1.250777,0.111759,0.933027,0.071275,1.206399,0.092641,0.955051,,,,,,,,,,,,,0.382349,1.411893,0.154659,0.177361,1.261069,0.096101,-0.054807,1.206513,0.094893,0.094813,1.250783,0.111756,0.039312,1.226622,0.102280,0.105583,1.216518,0.094281,0.071371,1.206531,0.092697,-0.151135,1.223561,0.101237,-0.088513,1.228440,0.086696,-0.140889,1.192852,0.098680,-0.094297,1.179062,0.085688,0.289974,1.303815,0.140110,0.248138,1.320747,0.113525,0.305046,1.375897,0.133556,0.326978,1.345106,0.131787,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,-0.063201,0.052254,0.098954,-0.991707,0.292490,1.336386,0.129744,0.000081,0.289894,1.303806,0.140065,0.987999,0.248167,1.320831,0.113535,0.974893,0.304885,1.375877,0.133503,0.963778,0.327014,1.345028,0.131873,0.970729,-0.440823,-0.450370,0.413828,-0.656954,-0.118628,1.205512,0.092930,0.000186,-0.151224,1.222709,0.100717,0.940171,-0.088281,1.228397,0.086752,0.920757,-0.140736,1.192472,0.098852,0.929343,-0.094271,1.178469,0.085397,0.927418,-0.231029,-0.213983,0.262563,-0.912084,0.077889,1.224891,0.100151,0.000306,0.039749,1.226568,0.102245,0.901209,0.105849,1.216091,0.094227,0.000000,0.094595,1.250667,0.111589,0.934072,0.071364,1.206239,0.092543,0.954595,,,,,,,,,,,,,0.382341,1.411873,0.154647,0.177396,1.261031,0.096026,-0.054673,1.206247,0.094857,0.094859,1.250666,0.111582,0.039381,1.226433,0.102194,0.105657,1.216397,0.094134,0.071468,1.206376,0.092600,-0.151127,1.222784,0.100923,-0.088444,1.228142,0.086656,-0.140789,1.192446,0.098575,-0.094154,1.178675,0.085564,0.289906,1.303821,0.140110,0.248118,1.320762,0.113481,0.305016,1.375883,0.133565,0.326921,1.345076,0.131820,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,-0.063261,0.052902,0.099182,-0.991646,0.292432,1.336403,0.129762,0.000081,0.289805,1.303824,0.140080,0.987999,0.248121,1.320872,0.113496,0.974893,0.304843,1.375887,0.133538,0.963778,0.326957,1.345027,0.131936,0.970729,-0.441597,-0.451023,0.413196,-0.656384,-0.118541,1.205100,0.092814,0.000183,-0.151139,1.222269,0.100653,0.940171,-0.088200,1.228008,0.086691,0.920757,-0.140645,1.192039,0.098706,0.929343,-0.094179,1.178082,0.085206,0.927418,-0.231399,-0.214592,0.261779,-0.912073,0.077990,1.224717,0.100043,0.000265,0.039848,1.226332,0.102160,0.901209,0.105960,1.215968,0.094092,0.000000,0.094663,1.250503,0.111506,0.934072,0.071490,1.206064,0.092413,0.954595,,,,,,,,,,,,,0.382320,1.411862,0.154640,0.177421,1.261001,0.095956,-0.054550,1.206015,0.094831,0.094930,1.250499,0.111497,0.039524,1.226162,0.102093,0.105778,1.216300,0.094011,0.071547,1.206239,0.092489,-0.151058,1.222398,0.100871,-0.088371,1.227775,0.086593,-0.140708,1.191975,0.098422,-0.094027,1.178251,0.085370,0.289819,1.303838,0.140123,0.248069,1.320805,0.113443,0.304974,1.375892,0.133598,0.326865,1.345075,0.131886,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,-0.063510,0.053907,0.099511,-0.991543,0.292331,1.336432,0.129801,0.000081,0.289658,1.303852,0.140102,0.986791,0.248041,1.320941,0.113441,0.975625,0.304765,1.375906,0.133615,0.961351,0.326858,1.345029,0.132047,0.969969,-0.440160,-0.451849,0.414210,-0.656142,-0.118442,1.204659,0.092731,0.000265,-0.151022,1.221827,0.100647,0.904657,-0.088134,1.227571,0.086462,0.904485,-0.140519,1.191599,0.098722,0.902385,-0.094092,1.177639,0.085092,0.912546,-0.231484,-0.215016,0.261160,-0.912129,0.078051,1.224586,0.099945,0.000251,0.039908,1.226150,0.102080,0.910844,0.106030,1.215878,0.093977,0.000000,0.094694,1.250388,0.111417,0.934874,0.071572,1.205930,0.092307,0.956949,,,,,,,,,,,,,0.382312,1.411851,0.154637,0.177451,1.260971,0.095889,-0.054379,1.205526,0.094599,0.094954,1.250396,0.111414,0.039595,1.225991,0.102017,0.105849,1.216213,0.093898,0.071624,1.206080,0.092372,-0.151028,1.222066,0.100944,-0.088312,1.227259,0.086333,-0.140538,1.191469,0.098355,-0.093889,1.177841,0.085292,0.289614,1.303858,0.140129,0.248023,1.320852,0.113407,0.304904,1.375920,0.133682,0.326781,1.345098,0.131987,,,,,,,,,,,,,,,,,,,,,,,,,,,
